Rec,Voltage,Tot. Diff. Cap.
,[V],[mAh/V]
50021,0.0626,
50022,0.0628,
50023,0.0629,
50024,0.0626,
50025,0.0628,
50026,0.0628,
50027,0.0626,
50028,0.0626,
50029,0.0625,
50030,0.0626,
50031,0.0626,
50032,0.0625,
50033,0.0626,
50034,0.0625,
50035,0.0626,
50036,0.0625,
50037,0.0626,
50038,0.0625,
50039,0.0626,
50040,0.0626,
50041,0.0626,
50042,0.0625,
50043,0.0626,
50044,0.0626,
50045,0.0625,
50046,0.0626,
50047,0.0626,
50048,0.0626,
50049,0.0625,
50050,0.0625,
50051,0.0625,
50052,0.0625,
50053,0.0625,
50054,0.0626,
50055,0.0625,
50056,0.0625,
50057,0.0623,
50058,0.0625,
50059,0.0625,
50060,0.0625,
50061,0.0625,
50062,0.0625,
50063,0.0623,
50064,0.0623,
50065,0.0625,
50066,0.0626,
50067,0.0625,
50068,0.0623,
50069,0.0625,
50070,0.0625,
50071,0.0623,
50072,0.0625,
50073,0.0625,
50074,0.0625,
50075,0.0623,
50076,0.0626,
50077,0.0625,
50078,0.0626,
50079,0.0623,
50080,0.0622,
50081,0.0625,
50082,0.0626,
50083,0.0622,
50084,0.0623,
50085,0.0623,
50086,0.0623,
50087,0.0625,
50088,0.0622,
50089,0.0623,
50090,0.0625,
50091,0.0623,
50092,0.0625,
50093,0.0622,
50094,0.0623,
50095,0.0622,
50096,0.0623,
50097,0.0623,
50098,0.0623,
50099,0.0623,
50100,0.0623,
50101,0.0622,
50102,0.0622,
50103,0.0623,
50104,0.062,
50105,0.0622,
50106,0.0622,
50107,0.0622,
50108,0.0623,
50109,0.0622,
50110,0.0622,
50111,0.0622,
50112,0.0622,
50113,0.0623,
50114,0.0622,
50115,0.0623,
50116,0.0622,
50117,0.0622,
50118,0.0622,
50119,0.062,
50120,0.062,
50121,0.0622,
50122,0.0623,
50123,0.062,
50124,0.0622,
50125,0.0623,
50126,0.0623,
50127,0.062,
50128,0.0619,
50129,0.062,
50130,0.0623,
50131,0.0622,
50132,0.0622,
50133,0.062,
50134,0.062,
50135,0.062,
50136,0.0622,
50137,0.0622,
50138,0.062,
50139,0.0622,
50140,0.062,
50141,0.0622,
50142,0.062,
50143,0.062,
50144,0.062,
50145,0.0619,
50146,0.062,
50147,0.062,
50148,0.0619,
50149,0.062,
50150,0.0619,
50151,0.062,
50152,0.0619,
50153,0.062,
50154,0.062,
50155,0.062,
50156,0.062,
50157,0.062,
50158,0.062,
50159,0.0617,
50160,0.062,
50161,0.062,
50162,0.0619,
50163,0.0619,
50164,0.0617,
50165,0.0619,
50166,0.062,
50167,0.0619,
50168,0.0617,
50169,0.0619,
50170,0.0619,
50171,0.0619,
50172,0.0619,
50173,0.0619,
50174,0.0619,
50175,0.0619,
50176,0.0617,
50177,0.062,
50178,0.062,
50179,0.0619,
50180,0.0619,
50181,0.0617,
50182,0.0619,
50183,0.0617,
50184,0.0619,
50185,0.0617,
50186,0.0617,
50187,0.0617,
50188,0.0617,
50189,0.0616,
50190,0.0619,
50191,0.0617,
50192,0.0616,
50193,0.0617,
50194,0.0619,
50195,0.0617,
50196,0.0617,
50197,0.0619,
50198,0.0616,
50199,0.0617,
50200,0.0617,
50201,0.0617,
50202,0.0617,
50203,0.0617,
50204,0.0617,
50205,0.0619,
50206,0.0616,
50207,0.0617,
50208,0.0617,
50209,0.0616,
50210,0.0616,
50211,0.0616,
50212,0.0616,
50213,0.0617,
50214,0.0616,
50215,0.0616,
50216,0.0617,
50217,0.0617,
50218,0.0616,
50219,0.0617,
50220,0.0616,
50221,0.0617,
50222,0.0616,
50223,0.0614,
50224,0.0616,
50225,0.0616,
50226,0.0616,
50227,0.0614,
50228,0.0617,
50229,0.0616,
50230,0.0616,
50231,0.0617,
50232,0.0617,
50233,0.0616,
50234,0.0616,
50235,0.0614,
50236,0.0616,
50237,0.0613,
50238,0.0614,
50239,0.0614,
50240,0.0614,
50241,0.0614,
50242,0.0616,
50243,0.0613,
50244,0.0614,
50245,0.0613,
50246,0.0614,
50247,0.0614,
50248,0.0613,
50249,0.0614,
50250,0.0613,
50251,0.0614,
50252,0.0613,
50253,0.0613,
50254,0.0614,
50255,0.0614,
50256,0.0613,
50257,0.0611,
50258,0.0614,
50259,0.0613,
50260,0.0613,
50261,0.0613,
50262,0.0614,
50263,0.0613,
50264,0.0614,
50265,0.0611,
50266,0.0613,
50267,0.0611,
50268,0.0613,
50269,0.0613,
50270,0.0613,
50271,0.0614,
50272,0.0611,
50273,0.0614,
50274,0.0614,
50275,0.0613,
50276,0.0614,
50277,0.0613,
50278,0.0611,
50279,0.0611,
50280,0.0613,
50281,0.0611,
50282,0.0611,
50283,0.0611,
50284,0.0611,
50285,0.061,
50286,0.0611,
50287,0.0613,
50288,0.0613,
50289,0.061,
50290,0.061,
50291,0.0613,
50292,0.061,
50293,0.0611,
50294,0.061,
50295,0.061,
50296,0.0608,
50297,0.0613,
50298,0.061,
50299,0.0608,
50300,0.061,
50301,0.0611,
50302,0.0611,
50303,0.0611,
50304,0.0611,
50305,0.0613,
50306,0.0611,
50307,0.061,
50308,0.061,
50309,0.061,
50310,0.061,
50311,0.0608,
50312,0.061,
50313,0.061,
50314,0.061,
50315,0.0611,
50316,0.0611,
50317,0.061,
50318,0.0608,
50319,0.061,
50320,0.0608,
50321,0.0608,
50322,0.0608,
50323,0.0607,
50324,0.0608,
50325,0.0608,
50326,0.061,
50327,0.0608,
50328,0.0607,
50329,0.0608,
50330,0.0608,
50331,0.0608,
50332,0.0608,
50333,0.0608,
50334,0.0607,
50335,0.0605,
50336,0.0608,
50337,0.0605,
50338,0.0608,
50339,0.0607,
50340,0.0607,
50341,0.0607,
50342,0.0607,
50343,0.0608,
50344,0.0605,
50345,0.0607,
50346,0.0607,
50347,0.0607,
50348,0.0607,
50349,0.0608,
50350,0.0605,
50351,0.0607,
50352,0.0605,
50353,0.0608,
50354,0.0607,
50355,0.0607,
50356,0.0607,
50357,0.0607,
50358,0.0607,
50359,0.0607,
50360,0.0605,
50361,0.0605,
50362,0.0607,
50363,0.0607,
50364,0.0607,
50365,0.0605,
50366,0.0605,
50367,0.0605,
50368,0.0605,
50369,0.0605,
50370,0.0607,
50371,0.0607,
50372,0.0605,
50373,0.0605,
50374,0.0603,
50375,0.0605,
50376,0.0607,
50377,0.0607,
50378,0.0605,
50379,0.0603,
50380,0.0605,
50381,0.0603,
50382,0.0602,
50383,0.0605,
50384,0.0603,
50385,0.0602,
50386,0.0603,
50387,0.0603,
50388,0.0603,
50389,0.0603,
50390,0.0603,
50391,0.0602,
50392,0.0603,
50393,0.0603,
50394,0.0602,
50395,0.0603,
50396,0.0605,
50397,0.0602,
50398,0.0603,
50399,0.0603,
50400,0.0603,
50401,0.0602,
50402,0.0603,
50403,0.0603,
50404,0.0602,
50405,0.06,
50406,0.0603,
50407,0.0603,
50408,0.0603,
50409,0.0603,
50410,0.0603,
50411,0.0602,
50412,0.0602,
50413,0.0603,
50414,0.0603,
50415,0.06,
50416,0.06,
50417,0.0603,
50418,0.0602,
50419,0.0602,
50420,0.0602,
50421,0.0602,
50422,0.0602,
50423,0.0602,
50424,0.06,
50425,0.0602,
50426,0.0603,
50427,0.06,
50428,0.0603,
50429,0.06,
50430,0.06,
50431,0.0602,
50432,0.0602,
50433,0.0602,
50434,0.0602,
50435,0.06,
50436,0.06,
50437,0.0602,
50438,0.0602,
50439,0.0602,
50440,0.06,
50441,0.0602,
50442,0.06,
50443,0.06,
50444,0.06,
50445,0.06,
50446,0.06,
50447,0.0597,
50448,0.06,
50449,0.06,
50450,0.06,
50451,0.0599,
50452,0.06,
50453,0.06,
50454,0.0599,
50455,0.0599,
50456,0.06,
50457,0.06,
50458,0.0599,
50459,0.0597,
50460,0.0599,
50461,0.0599,
50462,0.0599,
50463,0.0599,
50464,0.0599,
50465,0.0602,
50466,0.0599,
50467,0.06,
50468,0.0597,
50469,0.0597,
50470,0.0599,
50471,0.0597,
50472,0.0597,
50473,0.0599,
50474,0.0597,
50475,0.0597,
50476,0.0596,
50477,0.0597,
50478,0.0599,
50479,0.0596,
50480,0.0599,
50481,0.0596,
50482,0.0597,
50483,0.0597,
50484,0.0599,
50485,0.0599,
50486,0.0597,
50487,0.0597,
50488,0.0599,
50489,0.0596,
50490,0.0597,
50491,0.0596,
50492,0.0597,
50493,0.0594,
50494,0.0594,
50495,0.0596,
50496,0.0597,
50497,0.0597,
50498,0.0596,
50499,0.0596,
50500,0.0596,
50501,0.0594,
50502,0.0594,
50503,0.0597,
50504,0.0596,
50505,0.0593,
50506,0.0594,
50507,0.0596,
50508,0.0593,
50509,0.0594,
50510,0.0597,
50511,0.0593,
50512,0.0594,
50513,0.0594,
50514,0.0594,
50515,0.0593,
50516,0.0593,
50517,0.0591,
50518,0.0594,
50519,0.0591,
50520,0.0594,
50521,0.0594,
50522,0.0593,
50523,0.0593,
50524,0.0593,
50525,0.0594,
50526,0.0594,
50527,0.0594,
50528,0.0594,
50529,0.0591,
50530,0.0594,
50531,0.0594,
50532,0.0593,
50533,0.0593,
50534,0.0594,
50535,0.059,
50536,0.0591,
50537,0.0593,
50538,0.059,
50539,0.0593,
50540,0.0593,
50541,0.0593,
50542,0.0593,
50543,0.0591,
50544,0.0591,
50545,0.0591,
50546,0.0591,
50547,0.0591,
50548,0.059,
50549,0.0591,
50550,0.0591,
50551,0.0594,
50552,0.0591,
50553,0.0591,
50554,0.0591,
50555,0.0591,
50556,0.0593,
50557,0.0591,
50558,0.0591,
50559,0.0591,
50560,0.0591,
50561,0.059,
50562,0.0591,
50563,0.0591,
50564,0.059,
50565,0.0588,
50566,0.059,
50567,0.0588,
50568,0.059,
50569,0.059,
50570,0.059,
50571,0.0588,
50572,0.059,
50573,0.059,
50574,0.059,
50575,0.0588,
50576,0.0591,
50577,0.059,
50578,0.059,
50579,0.059,
50580,0.0588,
50581,0.059,
50582,0.059,
50583,0.0588,
50584,0.0587,-8.9774
50585,0.0588,
50586,0.0588,
50587,0.059,
50588,0.0588,
50589,0.0588,
50590,0.0588,
50591,0.0587,
50592,0.0588,
50593,0.059,
50594,0.0588,
50595,0.0588,
50596,0.059,
50597,0.0588,
50598,0.0585,
50599,0.0588,
50600,0.0585,
50601,0.0587,
50602,0.0587,
50603,0.0587,
50604,0.0585,
50605,0.0587,
50606,0.0585,
50607,0.0585,
50608,0.0587,
50609,0.0587,
50610,0.0587,
50611,0.0588,
50612,0.0587,
50613,0.0587,
50614,0.0587,
50615,0.0585,
50616,0.0585,
50617,0.0588,
50618,0.0585,
50619,0.0587,
50620,0.0585,
50621,0.0585,
50622,0.0585,
50623,0.0585,
50624,0.0587,
50625,0.0584,
50626,0.0585,
50627,0.0584,
50628,0.0585,
50629,0.0584,
50630,0.0587,
50631,0.0587,
50632,0.0584,
50633,0.0585,
50634,0.0584,
50635,0.0585,
50636,0.0585,
50637,0.0585,
50638,0.0585,
50639,0.0584,
50640,0.0582,
50641,0.0584,
50642,0.0585,
50643,0.0584,
50644,0.0585,
50645,0.0584,
50646,0.0584,
50647,0.0584,
50648,0.0582,
50649,0.0581,
50650,0.0582,
50651,0.0582,
50652,0.0584,
50653,0.0582,
50654,0.0584,
50655,0.0584,
50656,0.0582,
50657,0.0582,
50658,0.0582,
50659,0.0582,
50660,0.0585,
50661,0.0581,
50662,0.0584,
50663,0.0582,
50664,0.0581,
50665,0.0584,
50666,0.0584,
50667,0.0581,
50668,0.0582,
50669,0.0581,
50670,0.0582,
50671,0.0579,
50672,0.0582,
50673,0.0579,
50674,0.0581,
50675,0.0581,
50676,0.0581,
50677,0.0581,
50678,0.0579,
50679,0.0579,
50680,0.0579,
50681,0.0581,
50682,0.0581,
50683,0.0581,
50684,0.0579,
50685,0.0581,
50686,0.0579,
50687,0.0581,
50688,0.0579,
50689,0.0581,
50690,0.0579,
50691,0.0582,
50692,0.0581,
50693,0.0581,
50694,0.0579,
50695,0.0579,
50696,0.0579,
50697,0.0581,
50698,0.0581,
50699,0.0578,
50700,0.0579,
50701,0.0578,
50702,0.0578,
50703,0.0578,
50704,0.0578,
50705,0.0576,
50706,0.0578,
50707,0.0579,
50708,0.0578,
50709,0.0578,
50710,0.0578,
50711,0.0579,
50712,0.0578,
50713,0.0579,
50714,0.0576,
50715,0.0578,
50716,0.0576,
50717,0.0576,
50718,0.0578,
50719,0.0576,
50720,0.0575,
50721,0.0578,
50722,0.0578,
50723,0.0578,
50724,0.0578,
50725,0.0576,
50726,0.0576,
50727,0.0576,
50728,0.0578,
50729,0.0578,
50730,0.0578,
50731,0.0576,
50732,0.0576,
50733,0.0575,
50734,0.0578,
50735,0.0576,
50736,0.0576,
50737,0.0575,
50738,0.0576,
50739,0.0576,
50740,0.0575,
50741,0.0575,
50742,0.0576,
50743,0.0573,
50744,0.0576,
50745,0.0575,
50746,0.0575,
50747,0.0576,
50748,0.0575,
50749,0.0575,
50750,0.0575,
50751,0.0575,
50752,0.0573,
50753,0.0575,
50754,0.0573,
50755,0.0573,
50756,0.0575,
50757,0.0575,
50758,0.0575,
50759,0.0575,
50760,0.0575,
50761,0.0575,
50762,0.0573,
50763,0.0573,
50764,0.0573,
50765,0.0573,
50766,0.0576,
50767,0.0573,
50768,0.0571,
50769,0.0573,
50770,0.0571,
50771,0.0573,
50772,0.0573,
50773,0.0571,
50774,0.0571,
50775,0.0575,
50776,0.0573,
50777,0.0573,
50778,0.0571,
50779,0.0573,
50780,0.0573,
50781,0.0571,
50782,0.0571,
50783,0.057,
50784,0.0571,
50785,0.0573,
50786,0.0571,
50787,0.0573,
50788,0.057,
50789,0.0571,
50790,0.0571,
50791,0.0571,
50792,0.0571,
50793,0.0568,
50794,0.0571,
50795,0.0571,
50796,0.057,
50797,0.0571,
50798,0.0573,
50799,0.057,
50800,0.057,
50801,0.057,
50802,0.0568,
50803,0.057,
50804,0.0571,
50805,0.0568,
50806,0.0571,
50807,0.0568,
50808,0.0571,
50809,0.057,
50810,0.0568,
50811,0.057,
50812,0.0568,
50813,0.0568,
50814,0.0568,
50815,0.057,
50816,0.0568,
50817,0.0567,
50818,0.0568,
50819,0.0568,
50820,0.057,
50821,0.0567,
50822,0.0568,
50823,0.0567,
50824,0.0568,
50825,0.0568,
50826,0.0568,
50827,0.0568,
50828,0.0567,
50829,0.0567,
50830,0.0567,
50831,0.0568,
50832,0.0568,
50833,0.0567,
50834,0.0567,
50835,0.0567,
50836,0.0567,
50837,0.0567,
50838,0.0567,
50839,0.0568,
50840,0.0567,
50841,0.0564,
50842,0.0565,
50843,0.0567,
50844,0.0565,
50845,0.0565,
50846,0.0567,
50847,0.0565,
50848,0.0565,
50849,0.0565,
50850,0.0564,
50851,0.0565,
50852,0.0567,
50853,0.0562,
50854,0.0564,
50855,0.0565,
50856,0.0562,
50857,0.0565,
50858,0.0564,
50859,0.0565,
50860,0.0564,
50861,0.0565,
50862,0.0565,
50863,0.0562,
50864,0.0564,
50865,0.0564,
50866,0.0564,
50867,0.0564,
50868,0.0564,
50869,0.0562,
50870,0.0564,
50871,0.0564,
50872,0.0564,
50873,0.0562,
50874,0.0562,
50875,0.0564,
50876,0.0564,
50877,0.0561,
50878,0.0562,
50879,0.0561,
50880,0.0561,
50881,0.0561,
50882,0.0564,
50883,0.0561,
50884,0.0562,
50885,0.0564,
50886,0.0559,
50887,0.0561,
50888,0.0558,
50889,0.0561,
50890,0.0561,
50891,0.0558,
50892,0.0561,
50893,0.0561,
50894,0.0561,
50895,0.0559,
50896,0.0561,
50897,0.0558,
50898,0.0558,
50899,0.0561,
50900,0.0556,
50901,0.0559,
50902,0.0558,
50903,0.0562,
50904,0.0559,
50905,0.0558,
50906,0.0555,
50907,0.0558,
50908,0.0556,
50909,0.0556,
50910,0.0556,
50911,0.0558,
50912,0.0558,
50913,0.0556,
50914,0.0555,
50915,0.0555,
50916,0.0555,
50917,0.0558,
50918,0.0555,
50919,0.0558,
50920,0.0556,
50921,0.0556,
50922,0.0558,
50923,0.0556,
50924,0.0556,
50925,0.0556,
50926,0.0555,
50927,0.0556,
50928,0.0556,
50929,0.0556,
50930,0.0553,
50931,0.0555,
50932,0.0558,
50933,0.0555,
50934,0.0555,
50935,0.0556,
50936,0.0555,
50937,0.0555,
50938,0.0555,
50939,0.0553,
50940,0.0553,
50941,0.0553,
50942,0.0555,
50943,0.0553,
50944,0.0555,
50945,0.0553,
50946,0.0553,
50947,0.0553,
50948,0.0555,
50949,0.0555,
50950,0.0553,
50951,0.0552,
50952,0.0555,
50953,0.0553,
50954,0.0552,
50955,0.0552,
50956,0.0553,
50957,0.0553,
50958,0.0552,
50959,0.0552,
50960,0.0552,
50961,0.055,
50962,0.055,
50963,0.0553,
50964,0.0552,
50965,0.055,
50966,0.055,
50967,0.0552,
50968,0.055,
50969,0.055,
50970,0.0552,
50971,0.055,
50972,0.055,
50973,0.0552,
50974,0.055,
50975,0.0552,
50976,0.055,
50977,0.0552,
50978,0.0549,
50979,0.055,
50980,0.0549,
50981,0.055,
50982,0.0549,
50983,0.0549,
50984,0.0549,
50985,0.055,
50986,0.055,
50987,0.0549,
50988,0.0549,
50989,0.0549,
50990,0.0547,
50991,0.055,
50992,0.0549,
50993,0.0549,
50994,0.0549,
50995,0.0549,
50996,0.0549,
50997,0.0547,
50998,0.0547,
50999,0.0547,
51000,0.0547,
51001,0.0547,
51002,0.0549,
51003,0.0547,
51004,0.0546,
51005,0.0547,
51006,0.0547,
51007,0.0549,
51008,0.0547,
51009,0.0546,
51010,0.0546,
51011,0.0544,
51012,0.0547,
51013,0.0546,
51014,0.0546,
51015,0.0546,
51016,0.0547,
51017,0.0547,
51018,0.0546,
51019,0.0546,
51020,0.0546,
51021,0.0547,
51022,0.0546,
51023,0.0544,
51024,0.0547,
51025,0.0544,
51026,0.0546,
51027,0.0546,
51028,0.0544,
51029,0.0542,
51030,0.0546,
51031,0.0544,
51032,0.0546,
51033,0.0544,
51034,0.0544,
51035,0.0542,
51036,0.0544,
51037,0.0542,
51038,0.0542,
51039,0.0544,
51040,0.0542,
51041,0.0542,
51042,0.0544,
51043,0.0541,
51044,0.0544,
51045,0.0541,
51046,0.0542,
51047,0.0541,
51048,0.0542,
51049,0.0542,
51050,0.0542,
51051,0.0541,
51052,0.0542,
51053,0.0542,
51054,0.0541,
51055,0.0541,
51056,0.0542,
51057,0.0539,
51058,0.0539,
51059,0.0541,
51060,0.0542,
51061,0.0541,
51062,0.0541,
51063,0.0539,
51064,0.0542,
51065,0.0539,
51066,0.0539,
51067,0.0541,
51068,0.0538,
51069,0.0539,
51070,0.0538,
51071,0.0541,
51072,0.0539,
51073,0.0539,
51074,0.0539,
51075,0.0539,
51076,0.0538,
51077,0.0539,
51078,0.0538,
51079,0.0536,-5.57566
51080,0.0539,
51081,0.0538,
51082,0.0538,
51083,0.0538,
51084,0.0539,
51085,0.0538,
51086,0.0539,
51087,0.0538,
51088,0.0536,
51089,0.0536,
51090,0.0538,
51091,0.0535,
51092,0.0535,
51093,0.0535,
51094,0.0538,
51095,0.0536,
51096,0.0535,
51097,0.0536,
51098,0.0536,
51099,0.0535,
51100,0.0535,
51101,0.0535,
51102,0.0536,
51103,0.0535,
51104,0.0535,
51105,0.0536,
51106,0.0535,
51107,0.0536,
51108,0.0535,
51109,0.0536,
51110,0.0535,
51111,0.0536,
51112,0.0535,
51113,0.0533,
51114,0.0532,
51115,0.0533,
51116,0.0533,
51117,0.0532,
51118,0.0533,
51119,0.0533,
51120,0.0533,
51121,0.0532,
51122,0.053,
51123,0.0532,
51124,0.0532,
51125,0.053,
51126,0.0532,
51127,0.0533,
51128,0.0532,
51129,0.053,
51130,0.053,
51131,0.053,
51132,0.053,
51133,0.053,
51134,0.053,
51135,0.053,
51136,0.053,
51137,0.053,
51138,0.0532,
51139,0.053,
51140,0.0529,
51141,0.0529,
51142,0.053,
51143,0.0529,
51144,0.0529,
51145,0.0529,
51146,0.053,
51147,0.053,
51148,0.0529,
51149,0.0529,
51150,0.0527,
51151,0.0527,
51152,0.0527,
51153,0.0527,
51154,0.0527,
51155,0.0527,
51156,0.0526,
51157,0.0527,
51158,0.0527,
51159,0.0526,
51160,0.053,
51161,0.0527,
51162,0.0524,
51163,0.0524,
51164,0.0524,
51165,0.0527,
51166,0.0527,
51167,0.0524,
51168,0.0523,
51169,0.0526,
51170,0.0524,
51171,0.0524,
51172,0.0526,
51173,0.0524,
51174,0.0524,
51175,0.0523,
51176,0.0523,
51177,0.0526,
51178,0.0526,
51179,0.0523,
51180,0.0523,
51181,0.0523,
51182,0.0523,
51183,0.0524,
51184,0.0524,
51185,0.0523,
51186,0.0521,
51187,0.052,
51188,0.0521,
51189,0.0521,
51190,0.0521,
51191,0.0523,
51192,0.0518,
51193,0.0521,
51194,0.052,
51195,0.0521,
51196,0.0521,
51197,0.0521,
51198,0.0521,
51199,0.0521,
51200,0.0518,
51201,0.0521,
51202,0.052,
51203,0.052,
51204,0.0521,
51205,0.052,
51206,0.0518,
51207,0.052,
51208,0.052,
51209,0.0518,
51210,0.0518,
51211,0.0518,
51212,0.0518,
51213,0.052,
51214,0.0517,
51215,0.0518,
51216,0.0517,
51217,0.0517,
51218,0.0518,
51219,0.0517,
51220,0.0515,
51221,0.0517,
51222,0.0517,
51223,0.0517,
51224,0.0517,
51225,0.0517,
51226,0.0517,
51227,0.0518,
51228,0.0517,
51229,0.0515,
51230,0.0515,
51231,0.0515,
51232,0.0517,
51233,0.0515,
51234,0.0513,
51235,0.0515,
51236,0.0513,
51237,0.0515,
51238,0.0515,
51239,0.0515,
51240,0.0512,
51241,0.0513,
51242,0.0513,
51243,0.0515,
51244,0.0515,
51245,0.0513,
51246,0.0512,
51247,0.0512,
51248,0.051,
51249,0.0512,
51250,0.0513,
51251,0.0515,
51252,0.0512,
51253,0.0512,
51254,0.0512,
51255,0.051,
51256,0.051,
51257,0.0512,
51258,0.051,
51259,0.051,
51260,0.051,
51261,0.0512,
51262,0.0509,
51263,0.051,
51264,0.051,
51265,0.051,
51266,0.0509,
51267,0.0509,
51268,0.0509,
51269,0.0509,
51270,0.0507,
51271,0.0509,
51272,0.051,
51273,0.0507,
51274,0.0507,
51275,0.051,
51276,0.0507,
51277,0.0509,
51278,0.0509,
51279,0.051,
51280,0.0507,
51281,0.0507,
51282,0.0506,
51283,0.0507,
51284,0.0506,
51285,0.0507,
51286,0.0507,
51287,0.0507,
51288,0.0506,
51289,0.0506,
51290,0.0506,
51291,0.0506,
51292,0.0504,
51293,0.0506,
51294,0.0504,
51295,0.0506,
51296,0.0504,
51297,0.0504,
51298,0.0503,
51299,0.0504,
51300,0.0503,
51301,0.0504,
51302,0.0506,
51303,0.0506,
51304,0.0503,
51305,0.0504,
51306,0.0503,
51307,0.0504,
51308,0.0503,
51309,0.0503,
51310,0.0503,
51311,0.0503,
51312,0.0501,
51313,0.0501,
51314,0.0504,
51315,0.0503,
51316,0.0503,
51317,0.05,
51318,0.0501,
51319,0.0503,
51320,0.0501,
51321,0.05,
51322,0.0501,
51323,0.0501,
51324,0.05,
51325,0.05,
51326,0.0501,
51327,0.05,
51328,0.0501,
51329,0.0501,
51330,0.0501,
51331,0.0498,
51332,0.0498,
51333,0.05,
51334,0.05,
51335,0.05,
51336,0.0497,
51337,0.05,
51338,0.0498,
51339,0.0498,
51340,0.0498,
51341,0.0498,
51342,0.0498,
51343,0.05,
51344,0.0498,
51345,0.0498,
51346,0.0497,
51347,0.0495,
51348,0.0497,
51349,0.0495,
51350,0.0497,
51351,0.0495,
51352,0.0497,
51353,0.0495,
51354,0.0497,
51355,0.0494,
51356,0.0495,
51357,0.0497,
51358,0.0495,
51359,0.0494,
51360,0.0494,
51361,0.0495,
51362,0.0495,
51363,0.0494,
51364,0.0492,
51365,0.0494,
51366,0.0494,
51367,0.0492,
51368,0.0492,
51369,0.0494,
51370,0.0494,
51371,0.0494,
51372,0.0494,
51373,0.0494,
51374,0.0491,
51375,0.0491,
51376,0.0491,
51377,0.0491,
51378,0.0491,
51379,0.0492,
51380,0.0492,
51381,0.0492,
51382,0.0492,
51383,0.0491,
51384,0.0492,
51385,0.0489,
51386,0.0488,
51387,0.0488,
51388,0.0491,
51389,0.0488,
51390,0.0489,
51391,0.0491,
51392,0.0489,
51393,0.0488,
51394,0.0489,
51395,0.0486,-3.55942
51396,0.0486,
51397,0.0488,
51398,0.0486,
51399,0.0486,
51400,0.0486,
51401,0.0486,
51402,0.0488,
51403,0.0484,
51404,0.0484,
51405,0.0484,
51406,0.0484,
51407,0.0484,
51408,0.0483,
51409,0.0484,
51410,0.0483,
51411,0.0484,
51412,0.0486,
51413,0.0483,
51414,0.0484,
51415,0.0481,
51416,0.0483,
51417,0.0483,
51418,0.0484,
51419,0.0483,
51420,0.0481,
51421,0.0481,
51422,0.0481,
51423,0.0481,
51424,0.0483,
51425,0.0481,
51426,0.0481,
51427,0.0481,
51428,0.048,
51429,0.048,
51430,0.048,
51431,0.048,
51432,0.048,
51433,0.0483,
51434,0.048,
51435,0.048,
51436,0.048,
51437,0.0478,
51438,0.048,
51439,0.048,
51440,0.0478,
51441,0.0478,
51442,0.0478,
51443,0.0481,
51444,0.0478,
51445,0.0478,
51446,0.0477,
51447,0.0477,
51448,0.0478,
51449,0.0475,
51450,0.0477,
51451,0.0478,
51452,0.0475,
51453,0.0478,
51454,0.0478,
51455,0.0475,
51456,0.0475,
51457,0.0477,
51458,0.0475,
51459,0.0475,
51460,0.0477,
51461,0.0474,
51462,0.0475,
51463,0.0474,
51464,0.0474,
51465,0.0474,
51466,0.0474,
51467,0.0475,
51468,0.0474,
51469,0.0472,
51470,0.0474,
51471,0.0472,
51472,0.0472,
51473,0.0474,
51474,0.0472,
51475,0.0474,
51476,0.0472,
51477,0.0474,
